age,height,income,sex_code,age_code,is_straight,is_gay_bi,is_white,is_asian,is_latin,is_black,is_islander,is_native,is_middle_eastern,is_indian,is_agnostic,is_catholic,is_atheist,is_non_catholic_christian,is_jewish,is_buddhist,is_hindu,is_muslim,high_income,middle_income,low_income,stem_career,health_career,law_career,artistic_career,education_career,business_career,financial_career,has_high_academic_degree,has_graduated,is_studying,has_chubby_body_type,has_fit_body_type,has_thin_body_type,has_average_body_type,eats_anything,eats_vegetarian,eats_vegan,eats_kosher,eats_halal,drinks_code,drugs_code,smokes_code,has_kids,has_no_kids,wants_kids,doesnt_want_kids,has_cats,has_dogs,likes_cats,likes_dogs,dislikes_cats,dislikes_dogs,essay_len,essay_count_words,essay_words_mean_length
32,71.0,30000.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1676,305,4.495081967213115
22,74.0,20000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,5583,1029,4.426627793974733
28,50.0,500000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,2.0,1.0,0,0,0,1,1,1,0,0,0,0,69,13,3.8461538461538463
37,75.0,80000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,4.0,1,0,0,0,1,1,0,0,0,0,1182,216,4.449074074074074
34,67.0,80000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1240,209,4.9330143540669855
25,74.0,250000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4.0,1.0,2.0,0,0,0,0,1,1,0,0,0,0,440,74,4.945945945945946
35,72.0,1000000.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0,1,1,0,0,0,1,1,0,0,450,68,5.617647058823529
25,69.0,20000.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,4399,657,5.69710806697108
33,71.0,100000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,2171,380,4.71578947368421
26,70.0,60000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1343,233,4.746781115879829
52,68.0,100000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,1,1,1,0,0,0,0,3953,752,4.256648936170213
27,67.0,30000.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0,1,1,0,1,0,0,1,0,0,3252,552,4.893115942028985
43,71.0,60000.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,3222,573,4.62129144851658
50,65.0,60000.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,1,0,0,1,0,1,1,0,0,0,2307,419,4.508353221957041
28,69.0,100000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,3505,492,6.119918699186992
23,65.0,1000000.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,7419,1384,4.361271676300578
45,70.0,100000.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1954,347,4.63400576368876
62,73.0,40000.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,647,99,5.545454545454546
31,69.0,150000.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,1,1,0,0,0,1,1,0,0,2125,386,4.494818652849741
46,67.0,60000.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2074,350,4.928571428571429
23,64.0,20000.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2.0,1.0,0.0,0,1,1,0,0,0,0,0,0,0,9,0,0.0
23,74.0,20000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1306,227,4.748898678414097
20,75.0,20000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2.0,1.0,4.0,0,0,0,1,0,0,0,0,0,0,622,100,5.22
30,74.0,20000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,31614,4150,6.61566265060241
34,72.0,150000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,1.0,0.0,1,0,0,1,0,0,1,1,0,0,684,132,4.1893939393939394
29,66.0,40000.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,0.0,2.0,0,0,0,0,0,1,1,0,0,0,3877,757,4.122853368560106
23,67.0,100000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,2989,530,4.6415094339622645
23,68.0,40000.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,884,186,3.752688172043011
27,70.0,150000.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0,1.0,0.0,0,1,1,0,0,0,1,1,0,0,3823,651,4.870967741935484
28,69.0,20000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3.0,1.0,1.0,0,0,0,0,0,0,1,1,0,0,6833,1205,4.671369294605809
30,73.0,20000.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.0,0.0,2.0,0,0,0,0,0,0,1,1,0,0,1557,261,4.969348659003831
29,66.0,40000.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,6836,1215,4.62716049382716
43,69.0,100000.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2034,354,4.748587570621469
45,74.0,150000.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,5442,930,4.852688172043011
40,70.0,100000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,3159,558,4.663082437275985
56,69.0,80000.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,3676,596,5.1610738255033555
28,70.0,80000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,1774,334,4.3053892215568865
29,58.0,40000.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,567,110,4.163636363636364
34,71.0,70000.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,3386,557,5.080789946140036
59,70.0,50000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,6791,1047,5.487106017191977
35,75.0,100000.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2.0,1.0,0.0,0,0,0,0,0,0,1,1,0,1,7328,1303,4.623177283192632
59,69.0,20000.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,1,0,0,1,0,0,1,1,0,0,9,0,0.0
28,60.0,40000.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2.0,1.0,0.0,0,1,0,0,1,1,0,0,0,0,3042,451,5.747228381374723
24,72.0,40000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1.0,2.0,4.0,0,0,0,0,0,0,1,1,1,0,125,22,4.5
52,75.0,100000.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,386,66,4.742424242424242
34,60.0,60000.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,4044,717,4.641562064156206
23,75.0,40000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,2043,344,4.941860465116279
30,70.0,40000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,576,108,4.2592592592592595
25,68.0,40000.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,1160,223,4.201793721973094
33,66.0,100000.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,2677,474,4.643459915611814
22,70.0,20000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,2.0,0.0,0,0,0,0,0,1,0,0,0,0,123,23,4.130434782608695
28,70.0,100000.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1929,331,4.830815709969788
31,70.0,100000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.0,0.0,3.0,0,1,1,0,0,1,1,0,0,0,574,110,4.2
48,70.0,70000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1320,225,4.871111111111111
40,67.0,50000.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,1687,317,4.318611987381703
23,71.0,100000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2.0,0.0,0.0,0,1,1,0,0,0,1,1,0,0,2040,378,4.386243386243386
23,71.0,70000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,343,48,6.104166666666667
23,62.0,30000.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2.0,0.0,2.0,0,0,0,0,0,0,1,1,0,1,9,0,0.0
32,68.0,100000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2.0,1.0,0.0,0,0,0,0,0,0,1,1,0,1,1543,301,4.129568106312292
28,67.0,100000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,4141,537,6.709497206703911
36,69.0,60000.0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2.0,0.0,0.0,0,1,1,0,0,0,1,1,0,0,1692,312,4.426282051282051
21,60.0,70000.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1072,196,4.474489795918367
32,72.0,80000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1547,277,4.581227436823105
31,65.0,40000.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,3143,514,5.116731517509727
27,74.0,30000.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0,1,1,0,0,363,78,3.6666666666666665
59,69.0,1000000.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,2215,338,5.556213017751479
23,68.0,50000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2.0,0.0,4.0,0,1,0,0,0,0,1,1,0,0,1666,286,4.825174825174825
31,76.0,40000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3.0,0.0,2.0,0,0,0,0,0,1,0,0,0,0,6117,981,5.236493374108053
18,61.0,20000.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0.0,4.0,0,1,1,0,0,0,1,1,0,0,802,148,4.412162162162162
42,67.0,40000.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,610,112,4.428571428571429
32,70.0,80000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2.0,1.0,2.0,0,0,0,0,0,0,1,1,0,0,3949,767,4.14993481095176
34,70.0,70000.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,775,140,4.535714285714286
25,63.0,20000.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0.0,4.0,1,0,0,0,1,1,0,0,0,0,835,169,3.9171597633136095
24,71.0,40000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,2.0,0,0,0,0,0,0,1,1,0,0,999,171,4.83625730994152
21,65.0,20000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1486,283,4.240282685512367
25,71.0,50000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1416,247,4.732793522267206
25,70.0,20000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,3659,666,4.493993993993994
41,65.0,50000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,1974,343,4.755102040816326
38,62.0,80000.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1,1,0,0,0,0,2744,542,4.064575645756458
63,69.0,150000.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,3952,756,4.228835978835979
36,66.0,20000.0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,0.0,4.0,0,0,0,0,1,0,0,1,0,0,3186,513,5.212475633528265
34,68.0,100000.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,4717,869,4.429228998849252
31,62.0,20000.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,1.0,0,0,0,0,1,0,0,1,0,0,1270,230,4.526086956521739
52,66.0,100000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,1995,367,4.438692098092643
36,65.0,80000.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0,1,1,0,1,0,0,1,0,0,2217,352,5.301136363636363
22,69.0,20000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,3110,568,4.477112676056338
24,76.0,60000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,730,146,3.9863013698630136
30,65.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0,1.0,4.0,0,0,0,0,0,1,0,0,0,0,666,90,6.377777777777778
27,63.0,20000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,5948,983,5.051881993896236
25,75.0,60000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,2202,411,4.355231143552311
27,64.0,40000.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1854,300,5.183333333333334
24,68.0,20000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,5748,997,4.766298896690071
39,67.0,100000.0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,3520,634,4.553627760252366
31,71.0,20000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1505,254,4.929133858267717
36,62.0,80000.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1515,281,4.391459074733096
33,71.0,40000.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,3414,600,4.69
53,69.0,150000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1757,319,4.498432601880878
